continent,location,date,population,new_vaccinations,accumunated_vac_amounts,TotalVacPerPop
North America,Dominican Republic,2020-06-21,10847904,,,
North America,Dominican Republic,2020-06-22,10847904,,,
North America,Dominican Republic,2020-06-23,10847904,,,
North America,Dominican Republic,2020-06-24,10847904,,,
North America,Dominican Republic,2020-06-25,10847904,,,
North America,Dominican Republic,2020-06-26,10847904,,,
North America,Dominican Republic,2020-06-27,10847904,,,
North America,Dominican Republic,2020-06-28,10847904,,,
North America,Dominican Republic,2020-06-29,10847904,,,
North America,Dominican Republic,2020-06-30,10847904,,,
North America,Dominican Republic,2020-07-01,10847904,,,
North America,Dominican Republic,2020-07-02,10847904,,,
North America,Dominican Republic,2020-07-03,10847904,,,
North America,Dominican Republic,2020-07-04,10847904,,,
North America,Dominican Republic,2020-07-05,10847904,,,
North America,Dominican Republic,2020-07-06,10847904,,,
North America,Dominican Republic,2020-07-07,10847904,,,
North America,Dominican Republic,2020-07-08,10847904,,,
North America,Dominican Republic,2020-07-09,10847904,,,
North America,Dominican Republic,2020-07-10,10847904,,,
North America,Dominican Republic,2020-07-11,10847904,,,
North America,Dominican Republic,2020-07-12,10847904,,,
North America,Dominican Republic,2020-07-13,10847904,,,
North America,Dominican Republic,2020-07-14,10847904,,,
North America,Dominican Republic,2020-07-15,10847904,,,
North America,Dominican Republic,2020-07-16,10847904,,,
North America,Dominican Republic,2020-07-17,10847904,,,
North America,Dominican Republic,2020-07-18,10847904,,,
North America,Dominican Republic,2020-07-19,10847904,,,
North America,Dominican Republic,2020-07-20,10847904,,,
North America,Dominican Republic,2020-07-21,10847904,,,
North America,Dominican Republic,2020-07-22,10847904,,,
North America,Dominican Republic,2020-07-23,10847904,,,
North America,Dominican Republic,2020-07-24,10847904,,,
North America,Dominican Republic,2020-07-25,10847904,,,
North America,Dominican Republic,2020-07-26,10847904,,,
North America,Dominican Republic,2020-07-27,10847904,,,
North America,Dominican Republic,2020-07-28,10847904,,,
North America,Dominican Republic,2020-07-29,10847904,,,
North America,Dominican Republic,2020-07-30,10847904,,,
North America,Dominican Republic,2020-07-31,10847904,,,
North America,Dominican Republic,2020-08-01,10847904,,,
North America,Dominican Republic,2020-08-02,10847904,,,
North America,Dominican Republic,2020-08-03,10847904,,,
North America,Dominican Republic,2020-08-04,10847904,,,
North America,Dominican Republic,2020-08-05,10847904,,,
North America,Dominican Republic,2020-08-06,10847904,,,
North America,Dominican Republic,2020-08-07,10847904,,,
North America,Dominican Republic,2020-08-08,10847904,,,
North America,Dominican Republic,2020-08-09,10847904,,,
North America,Dominican Republic,2020-08-10,10847904,,,
North America,Dominican Republic,2020-08-11,10847904,,,
North America,Dominican Republic,2020-08-12,10847904,,,
North America,Dominican Republic,2020-08-13,10847904,,,
North America,Dominican Republic,2020-08-14,10847904,,,
North America,Dominican Republic,2020-08-15,10847904,,,
North America,Dominican Republic,2020-08-16,10847904,,,
North America,Dominican Republic,2020-08-17,10847904,,,
North America,Dominican Republic,2020-08-18,10847904,,,
North America,Dominican Republic,2020-08-19,10847904,,,
North America,Dominican Republic,2020-08-20,10847904,,,
North America,Dominican Republic,2020-08-21,10847904,,,
North America,Dominican Republic,2020-08-22,10847904,,,
North America,Dominican Republic,2020-08-23,10847904,,,
North America,Dominican Republic,2020-08-24,10847904,,,
North America,Dominican Republic,2020-08-25,10847904,,,
North America,Dominican Republic,2020-08-26,10847904,,,
North America,Dominican Republic,2020-08-27,10847904,,,
North America,Dominican Republic,2020-08-28,10847904,,,
North America,Dominican Republic,2020-08-29,10847904,,,
North America,Dominican Republic,2020-08-30,10847904,,,
North America,Dominican Republic,2020-08-31,10847904,,,
North America,Dominican Republic,2020-09-01,10847904,,,
North America,Dominican Republic,2020-09-02,10847904,,,
North America,Dominican Republic,2020-09-03,10847904,,,
North America,Dominican Republic,2020-09-04,10847904,,,
North America,Dominican Republic,2020-09-05,10847904,,,
North America,Dominican Republic,2020-09-06,10847904,,,
North America,Dominican Republic,2020-09-07,10847904,,,
North America,Dominican Republic,2020-09-08,10847904,,,
North America,Dominican Republic,2020-09-09,10847904,,,
North America,Dominican Republic,2020-09-10,10847904,,,
North America,Dominican Republic,2020-09-11,10847904,,,
North America,Dominican Republic,2020-09-12,10847904,,,
North America,Dominican Republic,2020-09-13,10847904,,,
North America,Dominican Republic,2020-09-14,10847904,,,
North America,Dominican Republic,2020-09-15,10847904,,,
North America,Dominican Republic,2020-09-16,10847904,,,
North America,Dominican Republic,2020-09-17,10847904,,,
North America,Dominican Republic,2020-09-18,10847904,,,
North America,Dominican Republic,2020-09-19,10847904,,,
North America,Dominican Republic,2020-09-20,10847904,,,
North America,Dominican Republic,2020-09-21,10847904,,,
North America,Dominican Republic,2020-09-22,10847904,,,
North America,Dominican Republic,2020-09-23,10847904,,,
North America,Dominican Republic,2020-09-24,10847904,,,
North America,Dominican Republic,2020-09-25,10847904,,,
North America,Dominican Republic,2020-09-26,10847904,,,
North America,Dominican Republic,2020-09-27,10847904,,,
North America,Dominican Republic,2020-09-28,10847904,,,
North America,Dominican Republic,2020-09-29,10847904,,,
North America,Dominican Republic,2020-09-30,10847904,,,
North America,Dominican Republic,2020-10-01,10847904,,,
North America,Dominican Republic,2020-10-02,10847904,,,
North America,Dominican Republic,2020-10-03,10847904,,,
North America,Dominican Republic,2020-10-04,10847904,,,
North America,Dominican Republic,2020-10-05,10847904,,,
North America,Dominican Republic,2020-10-06,10847904,,,
North America,Dominican Republic,2020-10-07,10847904,,,
North America,Dominican Republic,2020-10-08,10847904,,,
North America,Dominican Republic,2020-10-09,10847904,,,
North America,Dominican Republic,2020-10-10,10847904,,,
North America,Dominican Republic,2020-10-11,10847904,,,
North America,Dominican Republic,2020-10-12,10847904,,,
North America,Dominican Republic,2020-10-13,10847904,,,
North America,Dominican Republic,2020-10-14,10847904,,,
North America,Dominican Republic,2020-10-15,10847904,,,
North America,Dominican Republic,2020-10-16,10847904,,,
North America,Dominican Republic,2020-10-17,10847904,,,
North America,Dominican Republic,2020-10-18,10847904,,,
North America,Dominican Republic,2020-10-19,10847904,,,
North America,Dominican Republic,2020-10-20,10847904,,,
North America,Dominican Republic,2020-10-21,10847904,,,
North America,Dominican Republic,2020-10-22,10847904,,,
North America,Dominican Republic,2020-10-23,10847904,,,
North America,Dominican Republic,2020-10-24,10847904,,,
North America,Dominican Republic,2020-10-25,10847904,,,
North America,Dominican Republic,2020-10-26,10847904,,,
North America,Dominican Republic,2020-10-27,10847904,,,
North America,Dominican Republic,2020-10-28,10847904,,,
North America,Dominican Republic,2020-10-29,10847904,,,
North America,Dominican Republic,2020-10-30,10847904,,,
North America,Dominican Republic,2020-10-31,10847904,,,
North America,Dominican Republic,2020-11-01,10847904,,,
North America,Dominican Republic,2020-11-02,10847904,,,
North America,Dominican Republic,2020-11-03,10847904,,,
North America,Dominican Republic,2020-11-04,10847904,,,
North America,Dominican Republic,2020-11-05,10847904,,,
North America,Dominican Republic,2020-11-06,10847904,,,
North America,Dominican Republic,2020-11-07,10847904,,,
North America,Dominican Republic,2020-11-08,10847904,,,
North America,Dominican Republic,2020-11-09,10847904,,,
North America,Dominican Republic,2020-11-10,10847904,,,
North America,Dominican Republic,2020-11-11,10847904,,,
North America,Dominican Republic,2020-11-12,10847904,,,
North America,Dominican Republic,2020-11-13,10847904,,,
North America,Dominican Republic,2020-11-14,10847904,,,
North America,Dominican Republic,2020-11-15,10847904,,,
North America,Dominican Republic,2020-11-16,10847904,,,
North America,Dominican Republic,2020-11-17,10847904,,,
North America,Dominican Republic,2020-11-18,10847904,,,
North America,Dominican Republic,2020-11-19,10847904,,,
North America,Dominican Republic,2020-11-20,10847904,,,
North America,Dominican Republic,2020-11-21,10847904,,,
North America,Dominican Republic,2020-11-22,10847904,,,
North America,Dominican Republic,2020-11-23,10847904,,,
North America,Dominican Republic,2020-11-24,10847904,,,
North America,Dominican Republic,2020-11-25,10847904,,,
North America,Dominican Republic,2020-11-26,10847904,,,
North America,Dominican Republic,2020-11-27,10847904,,,
North America,Dominican Republic,2020-11-28,10847904,,,
North America,Dominican Republic,2020-11-29,10847904,,,
North America,Dominican Republic,2020-11-30,10847904,,,
North America,Dominican Republic,2020-12-01,10847904,,,
North America,Dominican Republic,2020-12-02,10847904,,,
North America,Dominican Republic,2020-12-03,10847904,,,
North America,Dominican Republic,2020-12-04,10847904,,,
North America,Dominican Republic,2020-12-05,10847904,,,
North America,Dominican Republic,2020-12-06,10847904,,,
North America,Dominican Republic,2020-12-07,10847904,,,
North America,Dominican Republic,2020-12-08,10847904,,,
North America,Dominican Republic,2020-12-09,10847904,,,
North America,Dominican Republic,2020-12-10,10847904,,,
North America,Dominican Republic,2020-12-11,10847904,,,
North America,Dominican Republic,2020-12-12,10847904,,,
North America,Dominican Republic,2020-12-13,10847904,,,
North America,Dominican Republic,2020-12-14,10847904,,,
North America,Dominican Republic,2020-12-15,10847904,,,
North America,Dominican Republic,2020-12-16,10847904,,,
North America,Dominican Republic,2020-12-17,10847904,,,
North America,Dominican Republic,2020-12-18,10847904,,,
North America,Dominican Republic,2020-12-19,10847904,,,
North America,Dominican Republic,2020-12-20,10847904,,,
North America,Dominican Republic,2020-12-21,10847904,,,
North America,Dominican Republic,2020-12-22,10847904,,,
North America,Dominican Republic,2020-12-23,10847904,,,
North America,Dominican Republic,2020-12-24,10847904,,,
North America,Dominican Republic,2020-12-25,10847904,,,
North America,Dominican Republic,2020-12-26,10847904,,,
North America,Dominican Republic,2020-12-27,10847904,,,
North America,Dominican Republic,2020-12-28,10847904,,,
North America,Dominican Republic,2020-12-29,10847904,,,
North America,Dominican Republic,2020-12-30,10847904,,,
North America,Dominican Republic,2020-12-31,10847904,,,
North America,Dominican Republic,2021-01-01,10847904,,,
North America,Dominican Republic,2021-01-02,10847904,,,
North America,Dominican Republic,2021-01-03,10847904,,,
North America,Dominican Republic,2021-01-04,10847904,,,
North America,Dominican Republic,2021-01-05,10847904,,,
North America,Dominican Republic,2021-01-06,10847904,,,
North America,Dominican Republic,2021-01-07,10847904,,,
North America,Dominican Republic,2021-01-08,10847904,,,
North America,Dominican Republic,2021-01-09,10847904,,,
North America,Dominican Republic,2021-01-10,10847904,,,
North America,Dominican Republic,2021-01-11,10847904,,,
North America,Dominican Republic,2021-01-12,10847904,,,
North America,Dominican Republic,2021-01-13,10847904,,,
North America,Dominican Republic,2021-01-14,10847904,,,
North America,Dominican Republic,2021-01-15,10847904,,,
North America,Dominican Republic,2021-01-16,10847904,,,
North America,Dominican Republic,2021-01-17,10847904,,,
North America,Dominican Republic,2021-01-18,10847904,,,
North America,Dominican Republic,2021-01-19,10847904,,,
North America,Dominican Republic,2021-01-20,10847904,,,
North America,Dominican Republic,2021-01-21,10847904,,,
North America,Dominican Republic,2021-01-22,10847904,,,
North America,Dominican Republic,2021-01-23,10847904,,,
North America,Dominican Republic,2021-01-24,10847904,,,
North America,Dominican Republic,2021-01-25,10847904,,,
North America,Dominican Republic,2021-01-26,10847904,,,
North America,Dominican Republic,2021-01-27,10847904,,,
North America,Dominican Republic,2021-01-28,10847904,,,
North America,Dominican Republic,2021-01-29,10847904,,,
North America,Dominican Republic,2021-01-30,10847904,,,
North America,Dominican Republic,2021-01-31,10847904,,,
North America,Dominican Republic,2021-02-01,10847904,,,
North America,Dominican Republic,2021-02-02,10847904,,,
North America,Dominican Republic,2021-02-03,10847904,,,
North America,Dominican Republic,2021-02-04,10847904,,,
North America,Dominican Republic,2021-02-05,10847904,,,
North America,Dominican Republic,2021-02-06,10847904,,,
North America,Dominican Republic,2021-02-07,10847904,,,
North America,Dominican Republic,2021-02-08,10847904,,,
North America,Dominican Republic,2021-02-09,10847904,,,
North America,Dominican Republic,2021-02-10,10847904,,,
North America,Dominican Republic,2021-02-11,10847904,,,
North America,Dominican Republic,2021-02-12,10847904,,,
North America,Dominican Republic,2021-02-13,10847904,,,
North America,Dominican Republic,2021-02-14,10847904,,,
North America,Dominican Republic,2021-02-15,10847904,,,
North America,Dominican Republic,2021-02-16,10847904,385,385,3.5490727056581621e-05
North America,Dominican Republic,2021-02-17,10847904,994,1379,0.00012712133145721053
North America,Dominican Republic,2021-02-18,10847904,3949,5328,0.00049115478898043344
North America,Dominican Republic,2021-02-19,10847904,4872,10200,0.00094027380773281178
North America,Dominican Republic,2021-02-20,10847904,2887,13087,0.0012064081688038537
North America,Dominican Republic,2021-02-21,10847904,1177,14264,0.0013149083915196889
North America,Dominican Republic,2021-02-22,10847904,,14264,0.0013149083915196889
North America,Dominican Republic,2021-02-23,10847904,,14264,0.0013149083915196889
North America,Dominican Republic,2021-02-24,10847904,,14264,0.0013149083915196889
North America,Dominican Republic,2021-02-25,10847904,,14264,0.0013149083915196889
North America,Dominican Republic,2021-02-26,10847904,,14264,0.0013149083915196889
North America,Dominican Republic,2021-02-27,10847904,,14264,0.0013149083915196889
North America,Dominican Republic,2021-02-28,10847904,,14264,0.0013149083915196889
North America,Dominican Republic,2021-03-01,10847904,,14264,0.0013149083915196889
North America,Dominican Republic,2021-03-02,10847904,45000,59264,0.0054631751903409173
North America,Dominican Republic,2021-03-03,10847904,56827,116091,0.010701698687599005
North America,Dominican Republic,2021-03-04,10847904,65892,181983,0.016775867485552969
North America,Dominican Republic,2021-03-05,10847904,75771,257754,0.023760719121408154
North America,Dominican Republic,2021-03-06,10847904,71775,329529,0.030377204665528013
North America,Dominican Republic,2021-03-07,10847904,,329529,0.030377204665528013
North America,Dominican Republic,2021-03-08,10847904,,329529,0.030377204665528013
North America,Dominican Republic,2021-03-09,10847904,80196,409725,0.037769969203267285
North America,Dominican Republic,2021-03-10,10847904,66854,476579,0.043932818727009382
North America,Dominican Republic,2021-03-11,10847904,58915,535494,0.049363821803732777
North America,Dominican Republic,2021-03-12,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-03-13,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-03-14,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-03-15,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-03-16,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-03-17,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-03-18,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-03-19,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-03-20,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-03-21,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-03-22,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-03-23,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-03-24,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-03-25,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-03-26,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-03-27,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-03-28,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-03-29,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-03-30,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-03-31,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-04-01,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-04-02,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-04-03,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-04-04,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-04-05,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-04-06,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-04-07,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-04-08,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-04-09,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-04-10,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-04-11,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-04-12,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-04-13,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-04-14,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-04-15,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-04-16,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-04-17,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-04-18,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-04-19,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-04-20,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-04-21,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-04-22,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-04-23,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-04-24,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-04-25,10847904,,535494,0.049363821803732777
North America,Dominican Republic,2021-04-26,10847904,49468,584962,0.053923965403823632
North America,Dominican Republic,2021-04-27,10847904,49915,634877,0.058525315120782781
North America,Dominican Republic,2021-04-28,10847904,46575,681452,0.062818771257562744
North America,Dominican Republic,2021-04-29,10847904,41664,723116,0.066659513211031363
North America,Dominican Republic,2021-04-30,10847904,,723116,0.066659513211031363
North America,El Salvador,2020-03-19,6486201,,,
North America,El Salvador,2020-03-20,6486201,,,
North America,El Salvador,2020-03-21,6486201,,,
North America,El Salvador,2020-03-22,6486201,,,
North America,El Salvador,2020-03-23,6486201,,,
North America,El Salvador,2020-03-24,6486201,,,
North America,El Salvador,2020-03-25,6486201,,,
North America,El Salvador,2020-03-26,6486201,,,
North America,El Salvador,2020-03-27,6486201,,,
North America,El Salvador,2020-03-28,6486201,,,
North America,El Salvador,2020-03-29,6486201,,,
North America,El Salvador,2020-03-30,6486201,,,
North America,El Salvador,2020-03-31,6486201,,,
North America,El Salvador,2020-04-01,6486201,,,
North America,El Salvador,2020-04-02,6486201,,,
North America,El Salvador,2020-04-03,6486201,,,
North America,El Salvador,2020-04-04,6486201,,,
North America,El Salvador,2020-04-05,6486201,,,
North America,El Salvador,2020-04-06,6486201,,,
North America,El Salvador,2020-04-07,6486201,,,
North America,El Salvador,2020-04-08,6486201,,,
North America,El Salvador,2020-04-09,6486201,,,
North America,El Salvador,2020-04-10,6486201,,,
North America,El Salvador,2020-04-11,6486201,,,
North America,El Salvador,2020-04-12,6486201,,,
North America,El Salvador,2020-04-13,6486201,,,
North America,El Salvador,2020-04-14,6486201,,,
North America,El Salvador,2020-04-15,6486201,,,
North America,El Salvador,2020-04-16,6486201,,,
North America,El Salvador,2020-04-17,6486201,,,
North America,El Salvador,2020-04-18,6486201,,,
North America,El Salvador,2020-04-19,6486201,,,
North America,El Salvador,2020-04-20,6486201,,,
North America,El Salvador,2020-04-21,6486201,,,
North America,El Salvador,2020-04-22,6486201,,,
North America,El Salvador,2020-04-23,6486201,,,
North America,El Salvador,2020-04-24,6486201,,,
North America,El Salvador,2020-04-25,6486201,,,
North America,El Salvador,2020-04-26,6486201,,,
North America,El Salvador,2020-04-27,6486201,,,
North America,El Salvador,2020-04-28,6486201,,,
North America,El Salvador,2020-04-29,6486201,,,
North America,El Salvador,2020-04-30,6486201,,,
North America,El Salvador,2020-05-01,6486201,,,
North America,El Salvador,2020-05-02,6486201,,,
North America,El Salvador,2020-05-03,6486201,,,
North America,El Salvador,2020-05-04,6486201,,,
North America,El Salvador,2020-05-05,6486201,,,
North America,El Salvador,2020-05-06,6486201,,,
North America,El Salvador,2020-05-07,6486201,,,
North America,El Salvador,2020-05-08,6486201,,,
North America,El Salvador,2020-05-09,6486201,,,
North America,El Salvador,2020-05-10,6486201,,,
North America,El Salvador,2020-05-11,6486201,,,
North America,El Salvador,2020-05-12,6486201,,,
North America,El Salvador,2020-05-13,6486201,,,
North America,El Salvador,2020-05-14,6486201,,,
North America,El Salvador,2020-05-15,6486201,,,
North America,El Salvador,2020-05-16,6486201,,,
North America,El Salvador,2020-05-17,6486201,,,
North America,El Salvador,2020-05-18,6486201,,,
North America,El Salvador,2020-05-19,6486201,,,
North America,El Salvador,2020-05-20,6486201,,,
North America,El Salvador,2020-05-21,6486201,,,
North America,El Salvador,2020-05-22,6486201,,,
North America,El Salvador,2020-05-23,6486201,,,
North America,El Salvador,2020-05-24,6486201,,,
North America,El Salvador,2020-05-25,6486201,,,
North America,El Salvador,2020-05-26,6486201,,,
North America,El Salvador,2020-05-27,6486201,,,
North America,El Salvador,2020-05-28,6486201,,,
North America,El Salvador,2020-05-29,6486201,,,
North America,El Salvador,2020-05-30,6486201,,,
North America,El Salvador,2020-05-31,6486201,,,
North America,El Salvador,2020-06-01,6486201,,,
North America,El Salvador,2020-06-02,6486201,,,
North America,El Salvador,2020-06-03,6486201,,,
North America,El Salvador,2020-06-04,6486201,,,
North America,El Salvador,2020-06-05,6486201,,,
North America,El Salvador,2020-06-06,6486201,,,
North America,El Salvador,2020-06-07,6486201,,,
North America,El Salvador,2020-06-08,6486201,,,
North America,El Salvador,2020-06-09,6486201,,,
North America,El Salvador,2020-06-10,6486201,,,
North America,El Salvador,2020-06-11,6486201,,,
North America,El Salvador,2020-06-12,6486201,,,
North America,El Salvador,2020-06-13,6486201,,,
North America,El Salvador,2020-06-14,6486201,,,
North America,El Salvador,2020-06-15,6486201,,,
North America,El Salvador,2020-06-16,6486201,,,
North America,El Salvador,2020-06-17,6486201,,,
North America,El Salvador,2020-06-18,6486201,,,
North America,El Salvador,2020-06-19,6486201,,,
North America,El Salvador,2020-06-20,6486201,,,
North America,El Salvador,2020-06-21,6486201,,,
North America,El Salvador,2020-06-22,6486201,,,
North America,El Salvador,2020-06-23,6486201,,,
North America,El Salvador,2020-06-24,6486201,,,
North America,El Salvador,2020-06-25,6486201,,,
North America,El Salvador,2020-06-26,6486201,,,
North America,El Salvador,2020-06-27,6486201,,,
North America,El Salvador,2020-06-28,6486201,,,
North America,El Salvador,2020-06-29,6486201,,,
North America,El Salvador,2020-06-30,6486201,,,
North America,El Salvador,2020-07-01,6486201,,,
North America,El Salvador,2020-07-02,6486201,,,
North America,El Salvador,2020-07-03,6486201,,,
North America,El Salvador,2020-07-04,6486201,,,
North America,El Salvador,2020-07-05,6486201,,,
North America,El Salvador,2020-07-06,6486201,,,
North America,El Salvador,2020-07-07,6486201,,,
North America,El Salvador,2020-07-08,6486201,,,
North America,El Salvador,2020-07-09,6486201,,,
North America,El Salvador,2020-07-10,6486201,,,
North America,El Salvador,2020-07-11,6486201,,,
North America,El Salvador,2020-07-12,6486201,,,
North America,El Salvador,2020-07-13,6486201,,,
North America,El Salvador,2020-07-14,6486201,,,
North America,El Salvador,2020-07-15,6486201,,,
North America,El Salvador,2020-07-16,6486201,,,
North America,El Salvador,2020-07-17,6486201,,,
North America,El Salvador,2020-07-18,6486201,,,
North America,El Salvador,2020-07-19,6486201,,,
North America,El Salvador,2020-07-20,6486201,,,
North America,El Salvador,2020-07-21,6486201,,,
North America,El Salvador,2020-07-22,6486201,,,
North America,El Salvador,2020-07-23,6486201,,,
North America,El Salvador,2020-07-24,6486201,,,
North America,El Salvador,2020-07-25,6486201,,,
North America,El Salvador,2020-07-26,6486201,,,
North America,El Salvador,2020-07-27,6486201,,,
North America,El Salvador,2020-07-28,6486201,,,
North America,El Salvador,2020-07-29,6486201,,,
North America,El Salvador,2020-07-30,6486201,,,
North America,El Salvador,2020-07-31,6486201,,,
North America,El Salvador,2020-08-01,6486201,,,
North America,El Salvador,2020-08-02,6486201,,,
North America,El Salvador,2020-08-03,6486201,,,
North America,El Salvador,2020-08-04,6486201,,,
North America,El Salvador,2020-08-05,6486201,,,
North America,El Salvador,2020-08-06,6486201,,,
North America,El Salvador,2020-08-07,6486201,,,
North America,El Salvador,2020-08-08,6486201,,,
North America,El Salvador,2020-08-09,6486201,,,
North America,El Salvador,2020-08-10,6486201,,,
North America,El Salvador,2020-08-11,6486201,,,
North America,El Salvador,2020-08-12,6486201,,,
North America,El Salvador,2020-08-13,6486201,,,
North America,El Salvador,2020-08-14,6486201,,,
North America,El Salvador,2020-08-15,6486201,,,
North America,El Salvador,2020-08-16,6486201,,,
North America,El Salvador,2020-08-17,6486201,,,
North America,El Salvador,2020-08-18,6486201,,,
North America,El Salvador,2020-08-19,6486201,,,
North America,El Salvador,2020-08-20,6486201,,,
North America,El Salvador,2020-08-21,6486201,,,
North America,El Salvador,2020-08-22,6486201,,,
North America,El Salvador,2020-08-23,6486201,,,
North America,El Salvador,2020-08-24,6486201,,,
North America,El Salvador,2020-08-25,6486201,,,
North America,El Salvador,2020-08-26,6486201,,,
North America,El Salvador,2020-08-27,6486201,,,
North America,El Salvador,2020-08-28,6486201,,,
North America,El Salvador,2020-08-29,6486201,,,
North America,El Salvador,2020-08-30,6486201,,,
North America,El Salvador,2020-08-31,6486201,,,
North America,El Salvador,2020-09-01,6486201,,,
North America,El Salvador,2020-09-02,6486201,,,
North America,El Salvador,2020-09-03,6486201,,,
North America,El Salvador,2020-09-04,6486201,,,
North America,El Salvador,2020-09-05,6486201,,,
North America,El Salvador,2020-09-06,6486201,,,
North America,El Salvador,2020-09-07,6486201,,,
North America,El Salvador,2020-09-08,6486201,,,
North America,El Salvador,2020-09-09,6486201,,,
North America,El Salvador,2020-09-10,6486201,,,
North America,El Salvador,2020-09-11,6486201,,,
North America,El Salvador,2020-09-12,6486201,,,
North America,El Salvador,2020-09-13,6486201,,,
North America,El Salvador,2020-09-14,6486201,,,
North America,El Salvador,2020-09-15,6486201,,,
North America,El Salvador,2020-09-16,6486201,,,
North America,El Salvador,2020-09-17,6486201,,,
North America,El Salvador,2020-09-18,6486201,,,
North America,El Salvador,2020-09-19,6486201,,,
North America,El Salvador,2020-09-20,6486201,,,
North America,El Salvador,2020-09-21,6486201,,,
North America,El Salvador,2020-09-22,6486201,,,
North America,El Salvador,2020-09-23,6486201,,,
North America,El Salvador,2020-09-24,6486201,,,
North America,El Salvador,2020-09-25,6486201,,,
North America,El Salvador,2020-09-26,6486201,,,
North America,El Salvador,2020-09-27,6486201,,,
North America,El Salvador,2020-09-28,6486201,,,
North America,El Salvador,2020-09-29,6486201,,,
North America,El Salvador,2020-09-30,6486201,,,
North America,El Salvador,2020-10-01,6486201,,,
North America,El Salvador,2020-10-02,6486201,,,
North America,El Salvador,2020-10-03,6486201,,,
North America,El Salvador,2020-10-04,6486201,,,
North America,El Salvador,2020-10-05,6486201,,,
North America,El Salvador,2020-10-06,6486201,,,
North America,El Salvador,2020-10-07,6486201,,,
North America,El Salvador,2020-10-08,6486201,,,
North America,El Salvador,2020-10-09,6486201,,,
North America,El Salvador,2020-10-10,6486201,,,
North America,El Salvador,2020-10-11,6486201,,,
North America,El Salvador,2020-10-12,6486201,,,
North America,El Salvador,2020-10-13,6486201,,,
North America,El Salvador,2020-10-14,6486201,,,
North America,El Salvador,2020-10-15,6486201,,,
North America,El Salvador,2020-10-16,6486201,,,
North America,El Salvador,2020-10-17,6486201,,,
North America,El Salvador,2020-10-18,6486201,,,
North America,El Salvador,2020-10-19,6486201,,,
North America,El Salvador,2020-10-20,6486201,,,
North America,El Salvador,2020-10-21,6486201,,,
North America,El Salvador,2020-10-22,6486201,,,
North America,El Salvador,2020-10-23,6486201,,,
North America,El Salvador,2020-10-24,6486201,,,
North America,El Salvador,2020-10-25,6486201,,,
North America,El Salvador,2020-10-26,6486201,,,
North America,El Salvador,2020-10-27,6486201,,,
North America,El Salvador,2020-10-28,6486201,,,
North America,El Salvador,2020-10-29,6486201,,,
North America,El Salvador,2020-10-30,6486201,,,
North America,El Salvador,2020-10-31,6486201,,,
North America,El Salvador,2020-11-01,6486201,,,
North America,El Salvador,2020-11-02,6486201,,,
North America,El Salvador,2020-11-03,6486201,,,
North America,El Salvador,2020-11-04,6486201,,,
